#OTU ID	3min_early	9hr_early	18hr_early	42hr_early	49p5hr_early	3min_earlymid	9hr_earlymid	18hr_earlymid	42hr_earlymid	49p5hr_earlymid	3min_latemid	9hr_latemid	18hr_latemid	42hr_latemid	49p5hr_latemid	3min_late	18hr_late	42hr_late	49p5hr_late
rplo 1 (Cyanobacteria)	3.509672209581705	2.71179332419387	3.2783272821576146	2.87248816667309	1.098014639152499	3.5065365364616117	2.2310331977810494	1.72522189720791	2.438935277366257	1.7025085551926722	2.595398700197623	2.452084769649603	2.2303096169666015	-0.20012529726887696	-0.5540608460460357	3.538364736727125	1.9984414465978508	1.621551814444837	-0.7741496076535648
rplo 2 (Firmicutes)	-2.616954344420892	3.324255639408509	2.9034168423714233	2.699663178827886	0.6639039329673704	-1.6839728774521192	3.0514462129457476	-2.253967751764077	2.9803400731922665	0.8952642996552669	-2.8241525311645304	3.260900765663676	3.7265540755216895	2.4755479751088734	1.791857371654383	-2.842322612387598	-2.6877965624790217	0.005556501464577757	0.8188270277264635
rplo 60 (Firmicutes)	-2.616954344420892	-2.7296619223460223	-2.7595436377645224	-2.588042527125556	-0.71727532748575	-2.7056241249841	-2.91839738805927	0.24401097959127593	-0.9672143606143653	1.528717716406728	-2.8241525311645304	-3.0271642994033336	-0.25589826917937053	1.5150270504869807	-0.6594213617038625	-2.842322612387598	0.2740341593992879	-1.086498386657373	-2.4687453284279717
rplo 7 (Actinobacteria)	0.4639357374734052	1.2634289061709056	1.1679151757934632	1.4452143431167066	1.285307208668474	-0.09882765758706302	0.7279224516358704	0.45408244933813346	0.9192103351547685	0.9778508906645413	0.12028644800191035	0.5625085046271545	0.6911641213615383	0.5235253375844824	0.7108726580695874	0.7805357406285438	0.25077729723502085	0.5111050681297247	-1.5749274524058752
rplo 10 (Firmicutes)	-2.616954344420892	-2.7296619223460223	1.6960948142526053	1.7939841075483258	1.2227868516871405	-2.7056241249841	-2.91839738805927	-3.0011821535942977	-2.620137384988204	2.920707602232964	-2.8241525311645304	-3.0271642994033336	1.3933611374414019	1.8421288608712851	-2.6053315107591755	-2.842322612387598	-2.6877965624790217	0.005556501464577757	-2.4687453284279717
rplo 100 (Proteobacteria)	0.06862300082925898	-1.4303789382157617	-0.9494350298682708	-1.4179712744753012	-1.0255766871402665	-0.8774970115851701	-1.3314323314772287	-3.0011821535942977	-1.2620139008350102	-1.0085002279492832	-2.2487883862609688	-2.3340171188433887	-2.163489553932547	-1.7086372911130172	-1.3685688836102488	-0.528687683206968	-2.6877965624790217	0.12333953712096157	0.20156454469139096
rplo 101 (Proteobacteria)	-2.616954344420892	-2.7296619223460223	-0.6527031218965718	-1.7407446667383524	2.212011846660088	-2.7056241249841	-2.119889691841499	-3.0011821535942977	-2.0447732400846426	-0.29337414067056233	-0.8317223664743247	-2.0463350463916075	-1.8498319950775053	-2.730288538644998	-2.6053315107591755	-2.842322612387598	-1.6661453149470407	-1.7602274813602166	-2.4687453284279717
rplo 102 (Actinobacteria)	-0.4321522870832304	-0.5324373450098028	-0.08923376464515975	-0.7599154137266257	-2.411871048260157	-1.8583262645968968	-1.1453300518433678	-0.27115304577331223	0.034668301595193185	-1.5193258517152737	-2.025644834946759	-2.17986643901613	-1.2792871366098924	-2.730288538644998	-2.6053315107591755	-2.842322612387598	-1.7495269238860915	-0.49653544233265823	-0.977090451650255
rplo 103 (Actinobacteria)	-2.616954344420892	-0.6783912576328825	0.6304804432995077	0.6953718188802158	-1.6646566464299362	-1.907116428766329	-1.783417455220286	0.08479699780747119	-0.11688159653200714	-0.5524828406782873	-2.8241525311645304	-1.217055691507082	-2.910703955762768	-2.730288538644998	-0.6129013460689698	-2.842322612387598	-2.6877965624790217	-2.821099442045479	-2.4687453284279717
rplo 104 (Bacteroidetes)	-0.13204769463289168	-2.7296619223460223	-0.17764472198921233	-2.588042527125556	-1.4310417952484307	-1.724794871972374	-2.91839738805927	-3.0011821535942977	0.6207173465987719	-2.6179381403833832	-2.8241525311645304	-3.0271642994033336	-2.910703955762768	-2.730288538644998	-2.6053315107591755	-0.26042369661228815	-0.9932008417046148	-1.7994481945134981	1.2898674637006398
