#OTU ID	3min_early	9hr_early	18hr_early	42hr_early	49p5hr_early	3min_earlymid	9hr_earlymid	18hr_earlymid	42hr_earlymid	49p5hr_earlymid	3min_latemid	9hr_latemid	18hr_latemid	42hr_latemid	49p5hr_latemid	3min_late	18hr_late	42hr_late	49p5hr_late
rplo 1 (Cyanobacteria)	5.275746365470461	4.561623705437462	5.122177149799443	4.5554524185199075	2.7519029985618517	5.385185359172742	4.213140921731555	3.7549287296980642	4.198137983673378	3.5668135832750343	4.539152421265921	4.543227108591152	4.175243593546542	1.6325564502222174	1.2519408560018372	5.526308524229195	4.028402805692936	3.540272094808631	1.0972215688439464
rplo 2 (Firmicutes)	-0.8508801885321358	5.174086020652101	4.7472667100132515	4.382627430674702	2.317792292376723	0.19467594525901122	5.033553936896253	-0.2242609192739229	4.739542779499388	2.759569327737629	-0.8803988100962314	5.352043104605224	5.67148805210163	4.308229722599968	3.597859073702256	-0.8543788248855284	-0.6578352033839359	1.9242767818283717	2.6901982042239747
rplo 60 (Firmicutes)	-0.8508801885321358	-0.8798315411024298	-0.9156937701226942	-0.905078275278739	0.9366130319236028	-0.8269753022729698	-0.9362896641087644	2.27371781208143	0.7919883456927561	3.39302274448909	-0.8803988100962314	-0.936021960461785	1.6890357074005693	3.347708797978075	1.1465803403440105	-0.8543788248855284	2.3039955184943737	0.832221893706421	-0.5973741519304605
rplo 7 (Actinobacteria)	2.2300098933621615	3.113259287414498	3.0117650434352914	3.1281785949635235	2.939195568077827	1.7798211651240674	2.7100301755863763	2.4837892818282876	2.67841304146189	2.8421559187469034	2.0640401690702093	2.653650843568703	2.636098097941478	2.3562070850755767	2.5168743601174604	2.7684795281306136	2.2807386563301066	2.4298253484935186	0.296443724091636
rplo 10 (Firmicutes)	-0.8508801885321358	-0.8798315411024298	3.5399446818944336	3.4769483593951427	2.8766752110964933	-0.8269753022729698	-0.9362896641087644	-0.9714753211041436	-0.8609346786810828	4.785012630315326	-0.8803988100962314	-0.936021960461785	3.3382951140213417	3.6748106083623795	-0.7993298087113025	-0.8543788248855284	-0.6578352033839359	1.9242767818283717	-0.5973741519304605
rplo 100 (Proteobacteria)	1.8346971567180153	0.4194514430278309	0.8944148377735575	0.2649929773715156	0.6283116722690862	1.0011518111259603	0.6506753924732771	-0.9714753211041436	0.4971888054721112	0.8558048001330789	-0.30503466519266986	-0.24287477990184003	-0.21855557735260733	0.12404445637807715	0.43743281843762416	1.4592561042951018	-0.6578352033839359	2.0420598174847555	2.072935721188902
rplo 101 (Proteobacteria)	-0.8508801885321358	-0.8798315411024298	1.1911467457452565	-0.057780414891535514	3.865900206069441	-0.8269753022729698	-0.13778196789099306	-0.9714753211041436	-0.2855705337775212	1.5709308874117998	1.1120313545939742	0.0448072925499412	0.09510198150243454	-0.8976067911539038	-0.7993298087113025	-0.8543788248855284	0.36381604414804514	0.15849279900357738	-0.5973741519304605
rplo 102 (Actinobacteria)	1.3339218688055259	1.3173930362337898	1.7546161029966685	0.9230488381201911	-0.7579826888508041	0.02032255811423367	0.836777672107138	1.758553786716842	1.7938710079023146	0.3449791763670884	-0.08189111387846015	-0.08872410007458154	0.6656468399700475	-0.8976067911539038	-0.7993298087113025	-0.8543788248855284	0.28043443520899425	1.4221848380311357	0.8942807248472562
rplo 103 (Actinobacteria)	-0.8508801885321358	1.17143912361071	2.474330310941336	2.3783360707270327	-0.010768287020583411	-0.02846760605519849	0.1986902687302199	2.1145038302976253	1.6423211097751143	1.3118221874040747	-0.8803988100962314	0.8740866474344666	-0.965769979182828	-0.8976067911539038	1.193100355978903	-0.8543788248855284	-0.6578352033839359	-0.9023791616816852	-0.5973741519304605
rplo 104 (Bacteroidetes)	1.6340264612558646	-0.8798315411024298	1.666205145652616	-0.905078275278739	0.22284656416092208	0.1538539507387564	-0.9362896641087644	-0.9714753211041436	2.3799200529058933	-0.7536331123010211	-0.8803988100962314	-0.936021960461785	-0.965769979182828	-0.8976067911539038	-0.7993298087113025	1.7275200908897816	1.036760517390471	0.1192720858502958	3.161238640198151
