#OTU ID	3min_early	9hr_early	18hr_early	42hr_early	49p5hr_early	3min_earlymid	9hr_earlymid	18hr_earlymid	42hr_earlymid	49p5hr_earlymid	3min_latemid	9hr_latemid	18hr_latemid	42hr_latemid	49p5hr_latemid	3min_late	18hr_late	42hr_late	49p5hr_late
rplo 1 (Cyanobacteria)	5.716933663712791	4.919054778324956	5.485588736288701	5.079749620804174	3.305276093283583	5.713797990592696	4.438294651912134	3.932483351338994	4.646196731497342	3.9097700093237577	4.8026601543287075	4.659346223780689	4.437571071097686	2.0071361568622077	1.653200608085049	5.745626190858209	4.2057029007289355	3.8288132685759217	1.43311184647752
rplo 2 (Firmicutes)	-0.40969289028980693	5.531517093539594	5.110678296502509	4.906924632958971	2.871165387098454	0.5232885766789649	5.258707667076832	-0.04670629763299283	5.187601527323351	3.1025257537863524	-0.6168910770334459	5.4681622197947615	5.933815529652773	4.682809429239958	3.9991188257854686	-0.6350611582565144	-0.4805351083479372	2.2128179555956624	3.0260884818575486
rplo 60 (Firmicutes)	-0.40969289028980693	-0.5224004682149379	-0.5522821836334368	-0.3807810729944716	1.489986126645334	-0.49836267085301644	-0.7111359339281854	2.4512724337223606	1.2400470935167192	3.7359791705378136	-0.6168910770334459	-0.8199028452722482	1.9513631849517146	3.7222885046180654	1.5478400924272226	-0.6350611582565144	2.4812956135303725	1.1207630674737117	-0.261483874296887
rplo 7 (Actinobacteria)	2.6711971916044908	3.47069036030199	3.3751766299245487	3.6524757972477913	3.4925686627995587	2.1084337965440207	2.935183905766955	2.6613439034692172	3.1264717892858527	3.1851123447956264	2.3275479021329946	2.76976995875824	2.898425575492623	2.7307867917155675	2.918134112200672	2.987797194759628	2.4580387513661055	2.7183665222608093	0.6323340017252096
rplo 10 (Firmicutes)	-0.40969289028980693	-0.5224004682149379	3.903356268383691	4.00124556167941	3.4300483058182243	-0.49836267085301644	-0.7111359339281854	-0.793920699463214	-0.41287593085711993	5.12796905636405	-0.6168910770334459	-0.8199028452722482	3.6006225915724865	4.04939031500237	-0.3980700566280908	-0.6350611582565144	-0.4805351083479372	2.2128179555956624	-0.261483874296887
rplo 100 (Proteobacteria)	2.2758844549603445	0.776882515915323	1.2578264242628148	0.7892901796557831	1.1816847669908177	1.3297644425459134	0.8758291226538565	-0.793920699463214	0.9452475532960745	1.1987612261818024	-0.04152693212988412	-0.12675566471230282	0.043771900198537717	0.49862416301806756	0.8386925705208361	1.6785737709241162	-0.4805351083479372	2.330600991252046	2.408825998822476
rplo 101 (Proteobacteria)	-0.40969289028980693	-0.5224004682149379	1.5545583322345136	0.46651678739273206	4.419273300791173	-0.49836267085301644	0.08737176228958632	-0.793920699463214	0.16248821404644187	1.913887313460523	1.3755390876567604	0.16092640773947797	0.35742945905357926	-0.5230270845139138	-0.3980700566280908	-0.6350611582565144	0.5411161391840441	0.447033972770868	-0.261483874296887
rplo 102 (Actinobacteria)	1.7751091670478554	1.6748241091212814	2.1180276894859262	1.4473460404044582	-0.2046095941290731	0.34893518953418723	1.061931402287717	1.9361084083577713	2.241929755726278	0.6879356024158118	0.1816166191843258	0.027395015114955457	0.9279743175211922	-0.5230270845139138	-0.3980700566280908	-0.6350611582565144	0.4577345302449931	1.7107260117984262	1.23017100248083
rplo 103 (Actinobacteria)	-0.40969289028980693	1.5288701964982017	2.8377418974305932	2.9026332730113005	0.542604807701148	0.3001450253647553	0.42384399891079916	2.292058451938555	2.090379857599077	1.6547786134527982	-0.6168910770334459	0.9902057626240033	-0.7034425016316834	-0.5230270845139138	1.5943601080621155	-0.6350611582565144	-0.4805351083479372	-0.6138379879143947	-0.261483874296887
rplo 104 (Bacteroidetes)	2.0752137594981934	-0.5224004682149379	2.029616732141873	-0.3807810729944716	0.7762196588826531	0.48246658215870974	-0.7111359339281854	-0.793920699463214	2.827978800729856	-0.4106766862522979	-0.6168910770334459	-0.8199028452722482	-0.7034425016316834	-0.5230270845139138	-0.3980700566280908	1.9468377575187956	1.21406061242647	0.40781325961758663	3.4971289178317244
rplo 105 (Proteobacteria)	-0.40969289028980693	1.6498228069158642	1.0116933547239062	-0.3807810729944716	1.35936594422827	-0.49836267085301644	-0.07514716720818859	0.9406803559248924	0.028956821421919354	1.7741253710853644	0.8234705053567205	1.110006962436624	-0.7034425016316834	-0.5230270845139138	0.2950771239318546	2.0275266687689384	1.511895056342269	1.9074363060444806	-0.261483874296887
rplo 106 (Acidobacteria)	-0.40969289028980693	-0.5224004682149379	-0.5522821836334368	1.059580509395695	0.6892082818930235	0.4399069677399139	0.6751584271917053	-0.793920699463214	4.137486018635976	0.7243032465866867	0.8747637997442711	-0.8199028452722482	0.27738675138004276	-0.5230270845139138	-0.3980700566280908	0.974376754177586	-0.4805351083479372	-0.6138379879143947	-0.261483874296887
rplo 107 (Actinobacteria)	0.3375215115404142	2.33023096169838	1.3936279654218766	1.6986604686853644	0.542604807701148	0.39545520516908017	1.2963321081265613	0.535215247816728	1.1034715585109685	-0.4106766862522979	1.5033724591666453	1.0937464415648437	0.905995410802417	1.7456564568044506	0.2950771239318546	-0.6350611582565144	-0.4805351083479372	1.3785921767758116	0.4857305275333341
rplo 108 (Actinobacteria)	1.3633744459260955	0.1707467123450075	1.5942986608840277	1.596381619564946	-0.2046095941290731	0.3001450253647553	0.9202808852246902	1.530643300249607	1.3019224972348067	0.5701525667594283	0.7122448702464961	1.6924027787038667	-0.7034425016316834	0.5755852041541959	0.9012129275021701	1.7320624558751025	1.9173601644504332	0.8778168888633223	-0.261483874296887
rplo 109 (Proteobacteria)	-0.40969289028980693	-0.5224004682149379	-0.5522821836334368	0.2552076937255252	0.5938981020886986	0.3001450253647553	0.5256266932207415	3.9305129073516953	1.3019224972348067	-0.4106766862522979	-0.6168910770334459	-0.07268844344202707	-0.7034425016316834	1.6741974928223056	-0.3980700566280908	-0.6350611582565144	-0.4805351083479372	-0.6138379879143947	-0.261483874296887
rplo 11 (Proteobacteria)	-0.40969289028980693	1.885545140436934	-0.5522821836334368	-0.3807810729944716	-0.2046095941290731	2.3478378687300108	2.8249807656333408	2.032735244046843	0.7221040019818646	-0.4106766862522979	2.2228369480439643	1.6368329275490558	3.9409483975096893	3.151866127625283	1.430057056770839	3.673498324535495	2.3526782357082787	2.3874344660152116	4.109369459778869
rplo 110 (Proteobacteria)	1.7751091670478554	0.9939470211531506	-0.5522821836334368	0.3664333288357495	2.075502643012914	0.39545520516908017	-0.017988753368240018	-0.793920699463214	-0.41287593085711993	1.7988179836757359	0.8234705053567205	-0.8199028452722482	-0.7034425016316834	-0.5230270845139138	1.0422915257620757	2.2111393813265128	-0.4805351083479372	0.32443165067853563	1.23017100248083
rplo 111 (Actinobacteria)	2.2133640979790106	1.4235096808403753	-0.5522821836334368	1.0855559957989556	1.4048283183050272	1.5670926288520797	0.6180000133517567	-0.10077351890326858	-0.41287593085711993	0.7593945663979568	1.8206133338599706	0.0739150307498484	0.27738675138004276	1.4386314215095388	-0.3980700566280908	0.3032084803364159	1.584920191357159	0.3669912650973315	-0.261483874296887
rplo 112 (Actinobacteria)	-0.40969289028980693	0.8638938929049528	1.5812265793166749	1.3138146477799355	-0.2046095941290731	2.0835362449222936	1.911921054340632	0.44284192768571295	1.707387605342971	-0.4106766862522979	0.7412324071197485	1.0082242681266815	1.2102067852054086	1.2687323847141412	1.3167283714638358	1.524423091096858	-0.4805351083479372	-0.6138379879143947	0.3745048924231098
rplo 113 (unknown)	0.3375215115404142	-0.5224004682149379	-0.5522821836334368	-0.3807810729944716	0.6426882662581306	1.0420823700941326	-0.1357717890246236	1.4033038778730056	1.078778945920597	-0.4106766862522979	1.6967438521471847	-0.02139514905447648	0.1903753743904132	2.2355753957511277	0.2950771239318546	2.3717209514840616	-0.4805351083479372	-0.6138379879143947	-0.261483874296887
rplo 114 (Deinococcus-Thermus)	-0.40969289028980693	1.7690113241809824	1.5679813525666542	0.46651678739273206	0.8170416534029082	0.5625092898322462	2.160543690955827	0.0045869967545577595	0.8556353946063873	-0.4106766862522979	-0.6168910770334459	0.8540735882994234	1.4300662613184283	-0.5230270845139138	-0.3980700566280908	0.3032084803364159	0.5803368523373255	0.447033972770868	-0.261483874296887
rplo 115 (Acidobacteria)	1.0306686921003596	-0.5224004682149379	0.9881628573137122	1.0055132881254192	-0.2046095941290731	2.1719472022663466	-0.7111359339281854	-0.15793193274321715	0.6857363578109897	2.046059086569006	0.8234705053567205	2.835075057166007	-0.7034425016316834	-0.5230270845139138	1.695164807184081	0.9053838826906346	-0.4805351083479372	-0.6138379879143947	0.4857305275333341
rplo 116 (unknown)	-0.40969289028980693	-0.5224004682149379	-0.5522821836334368	-0.3807810729944716	-0.2046095941290731	1.8042224221410292	0.6180000133517567	3.0395399834618297	-0.41287593085711993	-0.4106766862522979	-0.6168910770334459	-0.8199028452722482	2.011987806768149	1.3740929003719675	-0.3980700566280908	-0.6350611582565144	-0.4805351083479372	-0.6138379879143947	-0.261483874296887
rplo 117 (Deferribacteres)	-0.40969289028980693	1.1090163509379376	1.1625162444584898	-0.3807810729944716	-0.2046095941290731	-0.49836267085301644	2.1414954959851324	0.697734177314503	2.4650733070404875	-0.4106766862522979	-0.6168910770334459	1.9664791990998691	-0.7034425016316834	2.192403223885919	-0.3980700566280908	1.0389152753151571	-0.4805351083479372	1.1592293483015077	-0.261483874296887
rplo 118 (Acidobacteria)	1.1066545990782815	-0.5224004682149379	1.0571557288006634	0.9773424111587228	1.8176735337108143	-0.49836267085301644	-0.7111359339281854	-0.793920699463214	0.09794969290887079	0.7243032465866867	0.8747637997442711	-0.8199028452722482	1.8784564141436266	0.7137355426350132	0.34914434520213034	0.3032084803364159	-0.4805351083479372	1.0390850364594444	-0.261483874296887
